layer,ranking,movie_id,movie_name,cluster_name,character_score,release_score,rating_score,total_score
3,84,904209575,Stuart Little 2,animated,0.000000,1.000000,2.750000,3.75
3,85,915897129,The Last Unicorn,animated,0.000000,0.000000,3.750000,3.75
3,86,915183152,Home on the Range,animated,0.000000,1.000000,2.700000,3.7
3,87,914267196,Unstable Fables: 3 Pigs & a Baby,animated,0.000000,1.000000,2.700000,3.7
3,88,915368951,Alpha and Omega,animated,0.000000,1.000000,2.650000,3.6500000000000004
3,89,914412138,The Wild,animated,0.000000,1.000000,2.650000,3.6500000000000004
3,90,913623778,The Emperor's New Groove,animated,0.000000,0.000000,3.650000,3.6500000000000004
3,91,915238701,The Wild Thornberrys Movie,animated,0.000000,1.000000,2.650000,3.6500000000000004
3,92,1065159483,Alvin and the Chipmunks,animated,0.000000,1.000000,2.600000,3.6
3,93,916615663,Open Season 3,animated,0.000000,1.000000,2.600000,3.6
3,94,913963444,A Bug's Life,animated,0.000000,0.000000,3.600000,3.6
3,95,915508110,Tarzan,animated,0.000000,0.000000,3.600000,3.6
3,96,915563605,Balto,animated,0.000000,0.000000,3.550000,3.5500000000000003
3,97,914301286,Space Dogs,animated,0.000000,1.000000,2.550000,3.5500000000000003
3,98,915595324,The Aristocats,animated,0.000000,0.000000,3.550000,3.5500000000000003
3,99,1640182077,Bedknobs and Broomsticks,animated,0.000000,0.000000,3.550000,3.5500000000000003
3,100,913704606,The Reluctant Dragon,animated,0.000000,0.000000,3.500000,3.5
3,101,908574601,Chicken Run,animated,0.000000,0.000000,3.500000,3.5
3,102,916267244,Garfield: The Movie,animated,0.000000,1.000000,2.500000,3.5
3,103,915902103,Charlotte's Web,animated,0.000000,0.000000,3.450000,3.45
3,104,914856339,Pocahontas,animated,0.000000,0.000000,3.350000,3.35
3,105,906149267,Antz,animated,0.000000,0.000000,3.300000,3.3000000000000003
3,106,915528607,Dinosaur,animated,0.000000,0.000000,3.250000,3.25
3,107,914539589,The Black Cauldron,animated,0.000000,0.000000,3.250000,3.25
3,108,916273361,Space Jam,animated,0.000000,0.000000,3.200000,3.2
3,109,915498912,The Tigger Movie,animated,0.000000,0.000000,3.150000,3.1500000000000004
3,110,913990468,The Pebble and the Penguin,animated,0.000000,0.000000,2.800000,2.8000000000000003
3,0,913957865,Curious George,children,0.000000,1.000000,3.250000,4.25
3,1,915017476,The Land Before Time,children,0.000000,0.000000,3.700000,3.7
3,2,1064817058,Alice in Wonderland,children,0.000000,0.000000,3.700000,3.7
3,3,907783509,Dumbo,children,0.000000,0.000000,3.650000,3.6500000000000004
3,4,915058261,Bambi,children,0.000000,0.000000,3.650000,3.6500000000000004
3,5,916418951,The Fox and the Hound,children,0.000000,0.000000,3.650000,3.6500000000000004
3,6,914437664,Lady and the Tramp,children,0.000000,0.000000,3.650000,3.6500000000000004
3,7,913826432,"The Looney, Looney, Looney Bugs Bunny Movie",children,0.000000,0.000000,3.600000,3.6
3,8,916084934,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,children,0.000000,0.000000,3.550000,3.5500000000000003
3,9,1065189048,Scooby-Doo Meets the Boo Brothers,children,0.000000,0.000000,3.550000,3.5500000000000003
3,10,914087992,Daffy Duck's Movie: Fantastic Island,children,0.000000,0.000000,3.500000,3.5
3,11,915862616,Scooby-Doo and the Ghoul School,children,0.000000,0.000000,3.500000,3.5
3,12,915262622,Cats Don't Dance,children,0.000000,0.000000,3.450000,3.45
3,13,913816442,An American Tail,children,0.000000,0.000000,3.450000,3.45
3,14,914040628,Scooby-Doo and the Reluctant Werewolf,children,0.000000,0.000000,3.450000,3.45
3,15,915786819,A Goofy Movie,children,0.000000,0.000000,3.400000,3.4000000000000004
3,16,916239522,Oliver & Company,children,0.000000,0.000000,3.350000,3.35
3,17,4744393585,The Swan Princess,children,0.000000,0.000000,3.250000,3.25
3,18,906428238,An American Tail: Fievel Goes West,children,0.000000,0.000000,3.250000,3.25
3,19,916138131,Once Upon a Forest,children,0.000000,0.000000,3.250000,3.25
3,20,914368662,Babar: The Movie,children,0.000000,0.000000,3.150000,3.1500000000000004
